"location","target_end_date","target","output_type","output_type_id","oracle_value"
"HHS Region 7",2016-04-30,"ili perc","quantile",NA,0.986163
"HHS Region 7",2016-05-07,"ili perc","quantile",NA,0.908619
"HHS Region 7",2016-05-14,"ili perc","quantile",NA,0.704888
"HHS Region 7",2016-05-21,"ili perc","quantile",NA,0.59335
"HHS Region 7",2016-05-28,"ili perc","quantile",NA,0.32297
"HHS Region 7",2016-06-04,"ili perc","quantile",NA,0.395716
"HHS Region 7",2016-06-11,"ili perc","quantile",NA,0.527908
"HHS Region 7",2016-06-18,"ili perc","quantile",NA,0.309099
"HHS Region 7",2016-06-25,"ili perc","quantile",NA,0.306155
"HHS Region 7",2016-07-02,"ili perc","quantile",NA,0.294126
"HHS Region 7",2016-07-09,"ili perc","quantile",NA,0.373576
"HHS Region 7",2016-07-16,"ili perc","quantile",NA,0.266904
"HHS Region 7",2016-07-23,"ili perc","quantile",NA,0.162856
"HHS Region 7",2016-07-30,"ili perc","quantile",NA,0.325119
"HHS Region 7",2016-08-06,"ili perc","quantile",NA,0.222125
"HHS Region 7",2016-08-13,"ili perc","quantile",NA,0.279177
"HHS Region 7",2016-08-20,"ili perc","quantile",NA,0.141758
"HHS Region 7",2016-08-27,"ili perc","quantile",NA,0.283671
"HHS Region 7",2016-09-03,"ili perc","quantile",NA,0.29973
"HHS Region 7",2016-09-10,"ili perc","quantile",NA,0.428906
"HHS Region 7",2016-09-17,"ili perc","quantile",NA,0.273509
"HHS Region 7",2016-09-24,"ili perc","quantile",NA,0.360435
"HHS Region 7",2016-10-01,"ili perc","quantile",NA,0.286907
"HHS Region 7",2016-10-08,"ili perc","quantile",NA,0.600404
"HHS Region 7",2016-10-15,"ili perc","quantile",NA,0.694833
"HHS Region 7",2016-10-22,"ili perc","quantile",NA,0.77907
"HHS Region 7",2016-10-29,"ili perc","quantile",NA,0.692503
"HHS Region 7",2016-11-05,"ili perc","quantile",NA,0.842297
"HHS Region 7",2016-11-12,"ili perc","quantile",NA,0.915289
"HHS Region 7",2016-11-19,"ili perc","quantile",NA,0.969142
"HHS Region 7",2016-11-26,"ili perc","quantile",NA,1.42912
"HHS Region 7",2016-12-03,"ili perc","quantile",NA,1.38821
"HHS Region 7",2016-12-10,"ili perc","quantile",NA,1.26835
"HHS Region 7",2016-12-17,"ili perc","quantile",NA,1.26776
"HHS Region 7",2016-12-24,"ili perc","quantile",NA,1.75768
"HHS Region 7",2016-12-31,"ili perc","quantile",NA,2.69374
"HHS Region 7",2017-01-07,"ili perc","quantile",NA,2.90667
"HHS Region 7",2017-01-14,"ili perc","quantile",NA,2.75581
"HHS Region 7",2017-01-21,"ili perc","quantile",NA,3.46528
"HHS Region 7",2017-01-28,"ili perc","quantile",NA,4.56991
"HHS Region 7",2017-02-04,"ili perc","quantile",NA,5.52653
"HHS Region 7",2017-02-11,"ili perc","quantile",NA,6.35948
"HHS Region 7",2017-02-18,"ili perc","quantile",NA,4.91892
"HHS Region 7",2017-02-25,"ili perc","quantile",NA,4.04323
"HHS Region 7",2017-03-04,"ili perc","quantile",NA,2.82773
"HHS Region 7",2017-03-11,"ili perc","quantile",NA,2.76664
"HHS Region 7",2017-03-18,"ili perc","quantile",NA,2.39066
"HHS Region 7",2017-03-25,"ili perc","quantile",NA,2.04061
"HHS Region 7",2017-04-01,"ili perc","quantile",NA,1.69023
"HHS Region 7",2017-04-08,"ili perc","quantile",NA,1.36816
"HHS Region 7",2017-04-15,"ili perc","quantile",NA,0.972039
"HHS Region 7",2017-04-22,"ili perc","quantile",NA,0.852059
"HHS Region 7",2017-04-29,"ili perc","quantile",NA,0.760244
"HHS Region 7",2017-05-06,"ili perc","quantile",NA,0.746471
"HHS Region 7",2017-05-13,"ili perc","quantile",NA,0.439723
"HHS Region 7",2017-05-20,"ili perc","quantile",NA,0.305088
"HHS Region 7",2017-05-27,"ili perc","quantile",NA,0.159971
"HHS Region 7",2017-06-03,"ili perc","quantile",NA,0.222973
"HHS Region 7",2017-06-10,"ili perc","quantile",NA,0.170425
"HHS Region 7",2017-06-17,"ili perc","quantile",NA,0.204266
"HHS Region 7",2017-06-24,"ili perc","quantile",NA,0.100721
"HHS Region 7",2017-07-01,"ili perc","quantile",NA,0.264192
"HHS Region 7",2017-07-08,"ili perc","quantile",NA,0.191394
"HHS Region 7",2017-07-15,"ili perc","quantile",NA,0.0792569
"HHS Region 7",2017-07-22,"ili perc","quantile",NA,0.0831066
"HHS Region 7",2017-07-29,"ili perc","quantile",NA,0.186993
"HHS Region 7",2017-08-05,"ili perc","quantile",NA,0.174172
"HHS Region 7",2017-08-12,"ili perc","quantile",NA,0.115888
"HHS Region 7",2017-08-19,"ili perc","quantile",NA,0.112074
"HHS Region 7",2017-08-26,"ili perc","quantile",NA,0.233776
"HHS Region 7",2017-09-02,"ili perc","quantile",NA,0.142496
"HHS Region 7",2017-09-09,"ili perc","quantile",NA,0.396513
"HHS Region 7",2017-09-16,"ili perc","quantile",NA,0.27963
"HHS Region 7",2017-09-23,"ili perc","quantile",NA,0.535088
"HHS Region 7",2017-09-30,"ili perc","quantile",NA,0.54052
"HHS Region 7",2017-10-07,"ili perc","quantile",NA,0.625799
"HHS Region 7",2017-10-14,"ili perc","quantile",NA,0.700961
"HHS Region 7",2017-10-21,"ili perc","quantile",NA,0.832588
"HHS Region 7",2017-10-28,"ili perc","quantile",NA,0.943455
"HHS Region 7",2017-11-04,"ili perc","quantile",NA,1.16063
"HHS Region 7",2017-11-11,"ili perc","quantile",NA,1.25143
"HHS Region 7",2017-11-18,"ili perc","quantile",NA,1.40765
"HHS Region 7",2017-11-25,"ili perc","quantile",NA,1.72814
"HHS Region 7",2017-12-02,"ili perc","quantile",NA,1.47504
"HHS Region 7",2017-12-09,"ili perc","quantile",NA,2.05556
"HHS Region 7",2017-12-16,"ili perc","quantile",NA,2.75354
"HHS Region 7",2017-12-23,"ili perc","quantile",NA,4.32304
"HHS Region 7",2017-12-30,"ili perc","quantile",NA,7.25157
"HHS Region 7",2018-01-06,"ili perc","quantile",NA,7.62744
"HHS Region 7",2018-01-13,"ili perc","quantile",NA,6.72613
"HHS Region 7",2018-01-20,"ili perc","quantile",NA,8.3421
"HHS Region 7",2018-01-27,"ili perc","quantile",NA,8.86645
"HHS Region 7",2018-02-03,"ili perc","quantile",NA,8.80663
"HHS Region 7",2018-02-10,"ili perc","quantile",NA,8.74478
"HHS Region 7",2018-02-17,"ili perc","quantile",NA,7.79645
"HHS Region 7",2018-02-24,"ili perc","quantile",NA,5.61847
"HHS Region 7",2018-03-03,"ili perc","quantile",NA,4.01667
"HHS Region 7",2018-03-10,"ili perc","quantile",NA,3.59271
"HHS Region 7",2018-03-17,"ili perc","quantile",NA,2.49904
"HHS Region 7",2018-03-24,"ili perc","quantile",NA,2.73415
"HHS Region 7",2018-03-31,"ili perc","quantile",NA,1.97997
"HHS Region 7",2018-04-07,"ili perc","quantile",NA,1.73584
"HHS Region 7",2018-04-14,"ili perc","quantile",NA,1.29236
"HHS Region 7",2018-04-21,"ili perc","quantile",NA,0.875072
"HHS Region 7",2018-04-28,"ili perc","quantile",NA,0.959192
"HHS Region 7",2018-05-05,"ili perc","quantile",NA,0.485035
"HHS Region 7",2018-05-12,"ili perc","quantile",NA,0.525801
"HHS Region 7",2018-05-19,"ili perc","quantile",NA,0.614223
"HHS Region 7",2018-05-26,"ili perc","quantile",NA,0.669485
"HHS Region 7",2018-06-02,"ili perc","quantile",NA,0.552918
"HHS Region 7",2018-06-09,"ili perc","quantile",NA,0.411285
"HHS Region 7",2018-06-16,"ili perc","quantile",NA,0.36296
"HHS Region 7",2018-06-23,"ili perc","quantile",NA,0.164442
"HHS Region 7",2018-06-30,"ili perc","quantile",NA,0.390854
"HHS Region 7",2018-07-07,"ili perc","quantile",NA,0.248292
"HHS Region 7",2018-07-14,"ili perc","quantile",NA,0.174719
"HHS Region 7",2018-07-21,"ili perc","quantile",NA,0.226168
"HHS Region 7",2018-07-28,"ili perc","quantile",NA,0.13167
"HHS Region 7",2018-08-04,"ili perc","quantile",NA,0.155556
"HHS Region 7",2018-08-11,"ili perc","quantile",NA,0.277188
"HHS Region 7",2018-08-18,"ili perc","quantile",NA,0.248476
"HHS Region 7",2018-08-25,"ili perc","quantile",NA,0.371052
"HHS Region 7",2018-09-01,"ili perc","quantile",NA,0.456272
"HHS Region 7",2018-09-08,"ili perc","quantile",NA,0.701872
"HHS Region 7",2018-09-15,"ili perc","quantile",NA,0.549544
"HHS Region 7",2018-09-22,"ili perc","quantile",NA,0.521293
"HHS Region 7",2018-09-29,"ili perc","quantile",NA,0.455528
"HHS Region 7",2018-10-06,"ili perc","quantile",NA,0.809146
"HHS Region 7",2018-10-13,"ili perc","quantile",NA,0.883625
"HHS Region 7",2018-10-20,"ili perc","quantile",NA,0.864705
"HHS Region 7",2018-10-27,"ili perc","quantile",NA,1.08692
"HHS Region 7",2018-11-03,"ili perc","quantile",NA,1.29658
"HHS Region 7",2018-11-10,"ili perc","quantile",NA,1.26966
"HHS Region 7",2018-11-17,"ili perc","quantile",NA,0.963909
"HHS Region 7",2018-11-24,"ili perc","quantile",NA,1.40643
"HHS Region 7",2018-12-01,"ili perc","quantile",NA,1.37924
"HHS Region 7",2018-12-08,"ili perc","quantile",NA,1.42108
"HHS Region 7",2018-12-15,"ili perc","quantile",NA,2.01181
"HHS Region 7",2018-12-22,"ili perc","quantile",NA,2.38016
"HHS Region 7",2018-12-29,"ili perc","quantile",NA,4.34515
"HHS Region 7",2019-01-05,"ili perc","quantile",NA,3.22125
"HHS Region 7",2019-01-12,"ili perc","quantile",NA,2.54642
"HHS Region 7",2019-01-19,"ili perc","quantile",NA,3.18698
"HHS Region 7",2019-01-26,"ili perc","quantile",NA,3.25411
"HHS Region 7",2019-02-02,"ili perc","quantile",NA,4.03294
"HHS Region 7",2019-02-09,"ili perc","quantile",NA,4.03202
"HHS Region 7",2019-02-16,"ili perc","quantile",NA,4.41464
"HHS Region 7",2019-02-23,"ili perc","quantile",NA,5.26389
"HHS Region 7",2019-03-02,"ili perc","quantile",NA,4.85796
"HHS Region 7",2019-03-09,"ili perc","quantile",NA,5.11223
"HHS Region 7",2019-03-16,"ili perc","quantile",NA,5.70521
"HHS Region 7",2019-03-23,"ili perc","quantile",NA,4.82292
"HHS Region 7",2019-03-30,"ili perc","quantile",NA,3.76015
"HHS Region 7",2019-04-06,"ili perc","quantile",NA,2.23979
"HHS Region 7",2019-04-13,"ili perc","quantile",NA,1.85818
"HHS Region 7",2019-04-20,"ili perc","quantile",NA,1.14131
"HHS Region 7",2019-04-27,"ili perc","quantile",NA,0.992699
"HHS Region 7",2019-05-04,"ili perc","quantile",NA,0.890895
"HHS Region 7",2019-05-11,"ili perc","quantile",NA,0.755468
"HHS Region 7",2019-05-18,"ili perc","quantile",NA,0.718554
"HHS Region 7",2019-05-25,"ili perc","quantile",NA,0.723845
"HHS Region 7",2019-06-01,"ili perc","quantile",NA,0.563432
"HHS Region 7",2019-06-08,"ili perc","quantile",NA,0.534964
"HHS Region 7",2019-06-15,"ili perc","quantile",NA,0.395491
"HHS Region 7",2019-06-22,"ili perc","quantile",NA,0.34226
"HHS Region 7",2019-06-29,"ili perc","quantile",NA,0.363781
"HHS Region 7",2019-07-06,"ili perc","quantile",NA,0.280448
"HHS Region 7",2019-07-13,"ili perc","quantile",NA,0.348708
"HHS Region 7",2019-07-20,"ili perc","quantile",NA,0.323568
"HHS Region 7",2019-07-27,"ili perc","quantile",NA,0.305277
"HHS Region 7",2019-08-03,"ili perc","quantile",NA,0.291007
"HHS Region 7",2019-08-10,"ili perc","quantile",NA,0.312979
"HHS Region 7",2019-08-17,"ili perc","quantile",NA,0.273889
"HHS Region 7",2019-08-24,"ili perc","quantile",NA,0.401812
"HHS Region 7",2019-08-31,"ili perc","quantile",NA,0.520838
"HHS Region 7",2019-09-07,"ili perc","quantile",NA,0.629462
"HHS Region 7",2019-09-14,"ili perc","quantile",NA,0.727508
"HHS Region 7",2019-09-21,"ili perc","quantile",NA,0.645669
"HHS Region 7",2019-09-28,"ili perc","quantile",NA,1.0433
"HHS Region 7",2019-10-05,"ili perc","quantile",NA,0.795417
"HHS Region 7",2019-10-12,"ili perc","quantile",NA,0.841062
"HHS Region 7",2019-10-19,"ili perc","quantile",NA,1.01154
"HHS Region 7",2019-10-26,"ili perc","quantile",NA,1.11924
"HHS Region 7",2019-11-02,"ili perc","quantile",NA,1.22561
"HHS Region 7",2019-11-09,"ili perc","quantile",NA,1.21619
"HHS Region 7",2019-11-16,"ili perc","quantile",NA,1.6625
"HHS Region 7",2019-11-23,"ili perc","quantile",NA,1.50983
"HHS Region 7",2019-11-30,"ili perc","quantile",NA,1.72343
"HHS Region 7",2019-12-07,"ili perc","quantile",NA,1.84867
"HHS Region 7",2019-12-14,"ili perc","quantile",NA,2.18788
"HHS Region 7",2019-12-21,"ili perc","quantile",NA,2.84278
"HHS Region 7",2019-12-28,"ili perc","quantile",NA,5.61966
"HHS Region 7",2020-01-04,"ili perc","quantile",NA,4.81526
"HHS Region 7",2020-01-11,"ili perc","quantile",NA,3.57077
"HHS Region 7",2020-01-18,"ili perc","quantile",NA,5.2512
"HHS Region 7",2020-01-25,"ili perc","quantile",NA,6.07977
"HHS Region 7",2020-02-01,"ili perc","quantile",NA,6.87522
"HHS Region 7",2020-02-08,"ili perc","quantile",NA,7.25331
"HHS Region 7",2020-02-15,"ili perc","quantile",NA,6.36516
"HHS Region 7",2020-02-22,"ili perc","quantile",NA,5.90277
"HHS Region 7",2020-02-29,"ili perc","quantile",NA,6.73512
"HHS Region 7",2020-03-07,"ili perc","quantile",NA,6.99512
"HHS Region 7",2020-03-14,"ili perc","quantile",NA,6.46503
"HHS Region 7",2020-03-21,"ili perc","quantile",NA,5.8964
"HHS Region 7",2020-03-28,"ili perc","quantile",NA,3.68978
"HHS Region 7",2020-04-04,"ili perc","quantile",NA,1.94668
"HHS Region 7",2020-04-11,"ili perc","quantile",NA,1.36285
"HHS Region 7",2020-04-18,"ili perc","quantile",NA,0.968735
"HHS Region 7",2020-04-25,"ili perc","quantile",NA,0.791039
"HHS Region 7",2020-05-02,"ili perc","quantile",NA,0.965962
"HHS Region 7",2020-05-09,"ili perc","quantile",NA,0.545341
"HHS Region 7",2020-05-16,"ili perc","quantile",NA,0.502082
"HHS Region 7",2020-05-23,"ili perc","quantile",NA,0.361431
"HHS Region 7",2020-05-30,"ili perc","quantile",NA,0.416552
"HHS Region 7",2020-06-06,"ili perc","quantile",NA,0.398923
"HHS Region 7",2020-06-13,"ili perc","quantile",NA,0.341946
"HHS Region 7",2020-06-20,"ili perc","quantile",NA,0.633427
"HHS Region 7",2020-06-27,"ili perc","quantile",NA,0.79455
"HHS Region 7",2020-07-04,"ili perc","quantile",NA,0.910638
"HHS Region 7",2020-07-11,"ili perc","quantile",NA,1.0088
"HHS Region 7",2020-07-18,"ili perc","quantile",NA,0.940556
"HHS Region 7",2020-07-25,"ili perc","quantile",NA,0.935383
"HHS Region 7",2020-08-01,"ili perc","quantile",NA,0.894021
"HHS Region 7",2020-08-08,"ili perc","quantile",NA,0.92324
"HHS Region 7",2020-08-15,"ili perc","quantile",NA,0.872167
"HHS Region 7",2020-08-22,"ili perc","quantile",NA,0.898628
"HHS Region 7",2020-08-29,"ili perc","quantile",NA,3.18223
"HHS Region 8",2003-08-30,"ili perc","quantile",NA,0.0266194953077963
"HHS Region 8",2003-09-06,"ili perc","quantile",NA,0.0163011893090088
"HHS Region 8",2003-09-13,"ili perc","quantile",NA,0.0349351840688706
"HHS Region 8",2003-09-20,"ili perc","quantile",NA,0.0123872898957072
"HHS Region 8",2003-09-27,"ili perc","quantile",NA,0.0165163865276096
"HHS Region 8",2003-10-04,"ili perc","quantile",NA,0.529924465653311
"HHS Region 8",2003-10-11,"ili perc","quantile",NA,0.814402722888639
"HHS Region 8",2003-10-18,"ili perc","quantile",NA,1.136589244367
"HHS Region 8",2003-10-25,"ili perc","quantile",NA,0.670375866187296
"HHS Region 8",2003-11-01,"ili perc","quantile",NA,1.2022492095694
"HHS Region 8",2003-11-08,"ili perc","quantile",NA,1.18920520874453
"HHS Region 8",2003-11-15,"ili perc","quantile",NA,3.3291283782945
"HHS Region 8",2003-11-22,"ili perc","quantile",NA,5.56098403608343
"HHS Region 8",2003-11-29,"ili perc","quantile",NA,6.75308015950809
"HHS Region 8",2003-12-06,"ili perc","quantile",NA,6.20962620613607
"HHS Region 8",2003-12-13,"ili perc","quantile",NA,5.25473128649014
"HHS Region 8",2003-12-20,"ili perc","quantile",NA,4.04562053130464
"HHS Region 8",2003-12-27,"ili perc","quantile",NA,3.91721417523774
"HHS Region 8",2004-01-03,"ili perc","quantile",NA,2.42841976423472
"HHS Region 8",2004-01-10,"ili perc","quantile",NA,2.82540867053231
"HHS Region 8",2004-01-17,"ili perc","quantile",NA,1.54717748783941
"HHS Region 8",2004-01-24,"ili perc","quantile",NA,1.69076821596507
"HHS Region 8",2004-01-31,"ili perc","quantile",NA,1.28665134377188
"HHS Region 8",2004-02-07,"ili perc","quantile",NA,1.23485559149104
"HHS Region 8",2004-02-14,"ili perc","quantile",NA,1.18467784329999
"HHS Region 8",2004-02-21,"ili perc","quantile",NA,1.0693316944378
"HHS Region 8",2004-02-28,"ili perc","quantile",NA,0.621297888752262
"HHS Region 8",2004-03-06,"ili perc","quantile",NA,0.94811367360389
"HHS Region 8",2004-03-13,"ili perc","quantile",NA,0.808089620925752
"HHS Region 8",2004-03-20,"ili perc","quantile",NA,0.836658097403015
"HHS Region 8",2004-03-27,"ili perc","quantile",NA,0.81538811287501
"HHS Region 8",2004-04-03,"ili perc","quantile",NA,0.426135076867324
"HHS Region 8",2004-04-10,"ili perc","quantile",NA,0.452238933722224
"HHS Region 8",2004-04-17,"ili perc","quantile",NA,0.491298207963451
"HHS Region 8",2004-04-24,"ili perc","quantile",NA,0.434122797682663
"HHS Region 8",2004-05-01,"ili perc","quantile",NA,0.0994962881874976
"HHS Region 8",2004-05-08,"ili perc","quantile",NA,0.113613430743387
"HHS Region 8",2004-05-15,"ili perc","quantile",NA,0.186325050554172
"HHS Region 8",2004-05-22,"ili perc","quantile",NA,0.0288517998484031
"HHS Region 8",2004-05-29,"ili perc","quantile",NA,0.735599116497463
"HHS Region 8",2004-06-05,"ili perc","quantile",NA,0.666265104750312
"HHS Region 8",2004-06-12,"ili perc","quantile",NA,0.159558838591917
"HHS Region 8",2004-06-19,"ili perc","quantile",NA,0.170992062966556
"HHS Region 8",2004-06-26,"ili perc","quantile",NA,0.435989427677218
"HHS Region 8",2004-07-03,"ili perc","quantile",NA,0.195379103056593
"HHS Region 8",2004-07-10,"ili perc","quantile",NA,0.159835699174423
"HHS Region 8",2004-07-17,"ili perc","quantile",NA,0.121702547189412
"HHS Region 8",2004-07-24,"ili perc","quantile",NA,0.39130281335537
"HHS Region 8",2004-07-31,"ili perc","quantile",NA,0.362314608370433
"HHS Region 8",2004-08-07,"ili perc","quantile",NA,0.436811980326625
"HHS Region 8",2004-08-14,"ili perc","quantile",NA,0.320175430200962
"HHS Region 8",2004-08-21,"ili perc","quantile",NA,0.396741119686692
"HHS Region 8",2004-08-28,"ili perc","quantile",NA,2.26236032158778
"HHS Region 8",2004-09-04,"ili perc","quantile",NA,0.144721204975828
"HHS Region 8",2004-09-11,"ili perc","quantile",NA,0.214963808635212
"HHS Region 8",2004-09-18,"ili perc","quantile",NA,0.265755630649066
"HHS Region 8",2004-09-25,"ili perc","quantile",NA,0.224285777695112
"HHS Region 8",2004-10-02,"ili perc","quantile",NA,0.392388029033224
"HHS Region 8",2004-10-09,"ili perc","quantile",NA,0.498554908288028
"HHS Region 8",2004-10-16,"ili perc","quantile",NA,0.620347993901364
"HHS Region 8",2004-10-23,"ili perc","quantile",NA,0.918604833266635
"HHS Region 8",2004-10-30,"ili perc","quantile",NA,0.917742128414786
"HHS Region 8",2004-11-06,"ili perc","quantile",NA,1.03378083755942
"HHS Region 8",2004-11-13,"ili perc","quantile",NA,1.25321125785709
"HHS Region 8",2004-11-20,"ili perc","quantile",NA,0.797276148246
"HHS Region 8",2004-11-27,"ili perc","quantile",NA,0.992515057177973
"HHS Region 8",2004-12-04,"ili perc","quantile",NA,0.891158664130771
"HHS Region 8",2004-12-11,"ili perc","quantile",NA,0.866352834720764
"HHS Region 8",2004-12-18,"ili perc","quantile",NA,1.04046824988467
"HHS Region 8",2004-12-25,"ili perc","quantile",NA,1.14651989338953
"HHS Region 8",2005-01-01,"ili perc","quantile",NA,1.60427895147257
"HHS Region 8",2005-01-08,"ili perc","quantile",NA,1.69255249487179
"HHS Region 8",2005-01-15,"ili perc","quantile",NA,1.80913378515369
"HHS Region 8",2005-01-22,"ili perc","quantile",NA,2.03855716711143
"HHS Region 8",2005-01-29,"ili perc","quantile",NA,2.56241378576258
"HHS Region 8",2005-02-05,"ili perc","quantile",NA,2.91391548010796
"HHS Region 8",2005-02-12,"ili perc","quantile",NA,3.32165453764318
"HHS Region 8",2005-02-19,"ili perc","quantile",NA,3.6147051755675
"HHS Region 8",2005-02-26,"ili perc","quantile",NA,2.8940721735369
"HHS Region 8",2005-03-05,"ili perc","quantile",NA,2.61788663812561
"HHS Region 8",2005-03-12,"ili perc","quantile",NA,1.93501766897487
"HHS Region 8",2005-03-19,"ili perc","quantile",NA,1.77274165017765
"HHS Region 8",2005-03-26,"ili perc","quantile",NA,1.57746984507289
"HHS Region 8",2005-04-02,"ili perc","quantile",NA,1.34091991491217
"HHS Region 8",2005-04-09,"ili perc","quantile",NA,1.09756876344084
"HHS Region 8",2005-04-16,"ili perc","quantile",NA,1.15109138775114
"HHS Region 8",2005-04-23,"ili perc","quantile",NA,0.669191538170524
"HHS Region 8",2005-04-30,"ili perc","quantile",NA,0.606828154694097
"HHS Region 8",2005-05-07,"ili perc","quantile",NA,0.620186771756533
"HHS Region 8",2005-05-14,"ili perc","quantile",NA,0.6620902285559
"HHS Region 8",2005-05-21,"ili perc","quantile",NA,0.354096276112021
"HHS Region 8",2005-05-28,"ili perc","quantile",NA,0.325896123382231
"HHS Region 8",2005-06-04,"ili perc","quantile",NA,0.404883450603866
"HHS Region 8",2005-06-11,"ili perc","quantile",NA,0.432009506355186
"HHS Region 8",2005-06-18,"ili perc","quantile",NA,0.44434163189886
"HHS Region 8",2005-06-25,"ili perc","quantile",NA,0.303535143988084
"HHS Region 8",2005-07-02,"ili perc","quantile",NA,0.0282782083405959
"HHS Region 8",2005-07-09,"ili perc","quantile",NA,0.082967465586722
"HHS Region 8",2005-07-16,"ili perc","quantile",NA,0.0546641373732513
"HHS Region 8",2005-07-23,"ili perc","quantile",NA,0.0824578030643519
"HHS Region 8",2005-07-30,"ili perc","quantile",NA,0.149933863186162
"HHS Region 8",2005-08-06,"ili perc","quantile",NA,0.062521313272603
"HHS Region 8",2005-08-13,"ili perc","quantile",NA,0.0406178733207246
"HHS Region 8",2005-08-20,"ili perc","quantile",NA,0.0656417130736993
"HHS Region 8",2005-08-27,"ili perc","quantile",NA,0.0647695111813781
"HHS Region 8",2005-09-03,"ili perc","quantile",NA,0.2043536869321
"HHS Region 8",2005-09-10,"ili perc","quantile",NA,0.0827912375377881
"HHS Region 8",2005-09-17,"ili perc","quantile",NA,0.0982357770985991
"HHS Region 8",2005-09-24,"ili perc","quantile",NA,0.154127244264549
"HHS Region 8",2005-10-01,"ili perc","quantile",NA,0.457546722880034
"HHS Region 8",2005-10-08,"ili perc","quantile",NA,1.45582243177176
"HHS Region 8",2005-10-15,"ili perc","quantile",NA,0.542404240794681
"HHS Region 8",2005-10-22,"ili perc","quantile",NA,0.999964798375351
"HHS Region 8",2005-10-29,"ili perc","quantile",NA,0.758281770243932
"HHS Region 8",2005-11-05,"ili perc","quantile",NA,0.704579671337446
"HHS Region 8",2005-11-12,"ili perc","quantile",NA,0.919560542386494
"HHS Region 8",2005-11-19,"ili perc","quantile",NA,1.00115467257741
"HHS Region 8",2005-11-26,"ili perc","quantile",NA,0.931402792331487
"HHS Region 8",2005-12-03,"ili perc","quantile",NA,0.925361696947179
"HHS Region 8",2005-12-10,"ili perc","quantile",NA,0.939630535667576
"HHS Region 8",2005-12-17,"ili perc","quantile",NA,1.75227190169133
"HHS Region 8",2005-12-24,"ili perc","quantile",NA,2.72765742836276
"HHS Region 8",2005-12-31,"ili perc","quantile",NA,2.80121799161309
"HHS Region 8",2006-01-07,"ili perc","quantile",NA,1.86535141079307
"HHS Region 8",2006-01-14,"ili perc","quantile",NA,1.3587964398631
"HHS Region 8",2006-01-21,"ili perc","quantile",NA,1.29457866655015
"HHS Region 8",2006-01-28,"ili perc","quantile",NA,1.23921131224025
"HHS Region 8",2006-02-04,"ili perc","quantile",NA,1.47217485007541
"HHS Region 8",2006-02-11,"ili perc","quantile",NA,1.39509892184726
"HHS Region 8",2006-02-18,"ili perc","quantile",NA,1.44955610609019
"HHS Region 8",2006-02-25,"ili perc","quantile",NA,1.83982522457523
"HHS Region 8",2006-03-04,"ili perc","quantile",NA,1.85286850786609
"HHS Region 8",2006-03-11,"ili perc","quantile",NA,1.68745816435504
"HHS Region 8",2006-03-18,"ili perc","quantile",NA,1.70360957552824
"HHS Region 8",2006-03-25,"ili perc","quantile",NA,1.79454866926725
"HHS Region 8",2006-04-01,"ili perc","quantile",NA,1.44282786320528
"HHS Region 8",2006-04-08,"ili perc","quantile",NA,1.18745095307876
"HHS Region 8",2006-04-15,"ili perc","quantile",NA,0.917696307355864
"HHS Region 8",2006-04-22,"ili perc","quantile",NA,0.548198654420422
"HHS Region 8",2006-04-29,"ili perc","quantile",NA,0.579861422895275
"HHS Region 8",2006-05-06,"ili perc","quantile",NA,0.570715083817753
"HHS Region 8",2006-05-13,"ili perc","quantile",NA,0.251139277612119
"HHS Region 8",2006-05-20,"ili perc","quantile",NA,0.480526212674257
"HHS Region 8",2006-05-27,"ili perc","quantile",NA,0.267830734254974
"HHS Region 8",2006-06-03,"ili perc","quantile",NA,0.170890015933872
"HHS Region 8",2006-06-10,"ili perc","quantile",NA,0.875175658970019
"HHS Region 8",2006-06-17,"ili perc","quantile",NA,0.264228689832071
"HHS Region 8",2006-06-24,"ili perc","quantile",NA,0.318361825098084
"HHS Region 8",2006-07-01,"ili perc","quantile",NA,0.151141254569145
"HHS Region 8",2006-07-08,"ili perc","quantile",NA,0.353421868476897
"HHS Region 8",2006-07-15,"ili perc","quantile",NA,1.36012255616886
"HHS Region 8",2006-07-22,"ili perc","quantile",NA,1.69503094889317
"HHS Region 8",2006-07-29,"ili perc","quantile",NA,1.39706191164534
"HHS Region 8",2006-08-05,"ili perc","quantile",NA,2.06665503898847
"HHS Region 8",2006-08-12,"ili perc","quantile",NA,1.55577237909134
"HHS Region 8",2006-08-19,"ili perc","quantile",NA,1.49650345294079
"HHS Region 8",2006-08-26,"ili perc","quantile",NA,0.826035232405623
"HHS Region 8",2006-09-02,"ili perc","quantile",NA,0.364605601501438
"HHS Region 8",2006-09-09,"ili perc","quantile",NA,0.267930909155463
"HHS Region 8",2006-09-16,"ili perc","quantile",NA,0.163323202584732
"HHS Region 8",2006-09-23,"ili perc","quantile",NA,0.21801093596033
"HHS Region 8",2006-09-30,"ili perc","quantile",NA,0.309659892102474
"HHS Region 8",2006-10-07,"ili perc","quantile",NA,2.0946186375696
"HHS Region 8",2006-10-14,"ili perc","quantile",NA,0.651353913936611
"HHS Region 8",2006-10-21,"ili perc","quantile",NA,0.474205861730908
"HHS Region 8",2006-10-28,"ili perc","quantile",NA,0.378489301163842
"HHS Region 8",2006-11-04,"ili perc","quantile",NA,0.254770740836993
"HHS Region 8",2006-11-11,"ili perc","quantile",NA,0.827004523568721
